SongID,Title,Rank,Singer,Album,Likes,ReleaseDate,Genre,CommentsCount,Lyrics,AlbumImageURL,Composers,Lyricists,Arrangers,NewTag,New_lyrics,Processed_Lyrics
69908,당돌한 여자,13.0,서주경,당돌한 여자,2494,1996,성인가요/트로트,5,"일부러 안 웃는거 맞죠 아하
나에게만 차가운거 맞죠 아하
알아요 그대 마음을 내게 빠질까봐 두려운거죠 
그대는 그게 매력이에요 아하
관심 없는 듯한 말투 눈빛 아하 하지만 
그대 시선은 나는 안보고도 느낄 수 있죠 
집으로 들어가는 길인가요 
그대의 어깨가 무거워 보여 
이런 나 당돌한가요 술 한잔 사주실래요
야이야야야이 날 봐요 
우리 마음 속이지는 말아요. 
날 기다렸다고 먼저 얘기하면 
손해라도보나요 
야이야이야이 말해요. 
그대 여자 되달라고 말해요 
난 이미 오래전 그대 여자이고 싶었어요
- 간 주 중 -
애인이 없다는거 맞죠 아하
혹시 숨겨둔거 아니겠죠 아하
믿어요 그대의 말을 행여 있다 해도 
양보는 싫어 그대는 그게 맘에 들어 
여자 많은 듯한 겉모습에 사실은 아무에게나 
마음주지 않는 그런 남자죠 
집으로 들어가는 길인가요 
그대의 어깨가 무거워 보여 
이런 나 당돌한가요 술 한잔 사주실래요 
야이야야야이 날 봐요 
우리 마음 속이지는 말아요. 
날 기다렸다고 먼저 얘기하면 
손해라도보나요 
야이야이야이 말해요. 
그대 여자 되달라고 말해요 
난 이미 오래전 그대 여자이고 싶었어요",https://cdnimg.melon.co.kr/cm/album/images/000/06/267/6267_500.jpg/melon/resize/282/quality/80/optimize,임강현,강은경,임강현,"['#전집', '#막걸리', '#소주', '#매장음악추천', '#대학로', '#매장음악']",일부러 안 웃는거 맞죠 아하 나에게만 차가운거 맞죠 아하 알아요 그대 마음을 내게 빠질까봐 두려운거죠  그대는 그게 매력이에요 아하 관심 없는 듯한 말투 눈빛 아하 하지만  그대 시선은 나는 안보고도 느낄 수 있죠  집으로 들어가는 길인가요  그대의 어깨가 무거워 보여  이런 나 당돌한가요 술 한잔 사주실래요 야이야야야이 날 봐요  우리 마음 속이지는 말아요.  날 기다렸다고 먼저 얘기하면  손해라도보나요  야이야이야이 말해요.  그대 여자 되달라고 말해요  난 이미 오래전 그대 여자이고 싶었어요 - 간 주 중 - 애인이 없다는거 맞죠 아하 혹시 숨겨둔거 아니겠죠 아하 믿어요 그대의 말을 행여 있다 해도  양보는 싫어 그대는 그게 맘에 들어  여자 많은 듯한 겉모습에 사실은 아무에게나  마음주지 않는 그런 남자죠  집으로 들어가는 길인가요  그대의 어깨가 무거워 보여  이런 나 당돌한가요 술 한잔 사주실래요  야이야야야이 날 봐요  우리 마음 속이지는 말아요.  날 기다렸다고 먼저 얘기하면  손해라도보나요  야이야이야이 말해요.  그대 여자 되달라고 말해요  난 이미 오래전 그대 여자이고 싶었어요,"['일부러', '안', '웃다', '맞다', '아하', '나', '에게만', '차갑다', '맞다', '아하', '알다', '그대', '마음', '내다', '빠지다', '두렵다', '그대', '그게', '매력', '이에요', '아하', '관심', '없다', '듯', '말투', '눈빛', '아하', '하지만', '그대', '시선', '나', '안보', '고도', '느끼다', '수', '있다', '집', '들어가다', '길', '인가요', '그대', '어깨', '무거워', '보이다', '이렇다', '나', '당돌하다', '술', '한잔', '사주다', '야', '이야', '야야', '날', '보다', '우리', '마음', '속이다', '말다', '날', '기다리다', '먼저', '얘기', '손해', '라도', '보나', '요', '야', '이다', '말', '그대', '여자', '되다', '달라', '고', '말', '난', '이미', '오래전', '그대', '여자', '이고', '싶다', '간', '주', '중', '애인', '없다', '맞다', '아하', '혹시', '숨기다', '두다', '아니다', '아하', '믿다', '그대', '말', '행여', '있다', '해도', '양보', '싫다', '그대', '그게', '맘', '들다', '여자', '많다', '듯', '겉모습', '사실', '아무', '에게나', '마음', '주지', '않다', '그렇다', '남자', '죠', '집', '들어가다', '길', '인가요', '그대', '어깨', '무거워', '보이다', '이렇다', '나', '당돌하다', '술', '한잔', '사주다', '야', '이야', '야야', '날', '보다', '우리', '마음', '속이다', '말다', '날', '기다리다', '먼저', '얘기', '손해', '라도', '보나', '요', '야', '이다', '말', '그대', '여자', '되다', '달라', '고', '말', '난', '이미', '오래전', '그대', '여자', '이고', '싶다']"
73294,백만송이 장미,15.0,심수봉,Original Golden Best,9740,1997.02.01,성인가요/트로트,29,"먼엣날 어느별에서 내다시 세상에 나올때 
사랑을 주고 오라는 작은 음성 하나 들었지 
사랑할때만 피는꽃 백만송이 피어 보래는 
진실한 사랑할때만 피어나는 사랑의 장미 
 
미워하는 미워하는 미워하는 마음없이 
아낌없이 아낌없이 사랑을 주기만 할때 
수백만송이 백만송이 백만송이 꽃은 피고 
그립고 아름다운 내별나라로 갈수 있다네 
 
진실한 사랑은 뭔가 괴로운 눈물 흘렸네 
헤어져간사람 많았던 너무나 슬픈 세상 이었기에 
수많은 세월 흐른뒤 자기의 생명까지 모두다준 
비처럼 홀연이 나타난 그런 사랑 나는 알았네 
 
미워하는 미워하는 미워하는 마음없이 
아낌없이 아낌없이 사랑을 주기만 할때 
수백만송이 백만송이 백만송이 꽃은 피고 
그립고 아름다운 내별나라로 갈수 있다네 
 
이제는 모두가 떠날지라도 그러나 사랑은 계속 될거야 
저별에서 나를 찾아온 그토록 기다리던 이인데 
그대와 나함께 하면 더욱더 많은 꽃을 피우고 
하나가 되는 우리는 영원한 저별로 돌아가리라 
 
미워하는 미워하는 미워하는 마음없이 
아낌없이 아낌없이 사랑을 주기만 할때 
수백만송이 백만송이 백만송이 꽃은 피고 
그립고 아름다운 내별나라로 갈수 있다네",https://cdnimg.melon.co.kr/cm/album/images/000/04/223/4223_500.jpg/melon/resize/282/quality/80/optimize,외국곡,심수봉,,"['#전집', '#막걸리', '#소주', '#매장음악추천', '#대학로', '#매장음악']",먼엣날 어느별에서 내다시 세상에 나올때  사랑을 주고 오라는 작은 음성 하나 들었지  사랑할때만 피는꽃 백만송이 피어 보래는  진실한 사랑할때만 피어나는 사랑의 장미    미워하는 미워하는 미워하는 마음없이  아낌없이 아낌없이 사랑을 주기만 할때  수백만송이 백만송이 백만송이 꽃은 피고  그립고 아름다운 내별나라로 갈수 있다네    진실한 사랑은 뭔가 괴로운 눈물 흘렸네  헤어져간사람 많았던 너무나 슬픈 세상 이었기에  수많은 세월 흐른뒤 자기의 생명까지 모두다준  비처럼 홀연이 나타난 그런 사랑 나는 알았네    미워하는 미워하는 미워하는 마음없이  아낌없이 아낌없이 사랑을 주기만 할때  수백만송이 백만송이 백만송이 꽃은 피고  그립고 아름다운 내별나라로 갈수 있다네    이제는 모두가 떠날지라도 그러나 사랑은 계속 될거야  저별에서 나를 찾아온 그토록 기다리던 이인데  그대와 나함께 하면 더욱더 많은 꽃을 피우고  하나가 되는 우리는 영원한 저별로 돌아가리라    미워하는 미워하는 미워하는 마음없이  아낌없이 아낌없이 사랑을 주기만 할때  수백만송이 백만송이 백만송이 꽃은 피고  그립고 아름다운 내별나라로 갈수 있다네,"['먼엣날', '어느', '별', '내', '다시', '세상', '나오다', '때', '사랑', '주다', '오라', '작다', '음성', '하나', '들다', '사랑', '때', '피다', '꽃', '백만', '송이', '피어', '보', '래', '늘다', '진실하다', '사랑', '때', '피다', '사랑', '장미', '미워하다', '미워하다', '미워하다', '마음', '없이', '아낌없이', '아낌없이', '사랑', '주기', '때', '수백만', '송이', '백만', '송이', '백만', '송이', '꽃', '피고', '그리다', '아름답다', '내', '별나라', '로', '갈수', '있다', '진실하다', '사랑', '뭔가', '괴롭다', '눈물', '흘리다', '헤어지다', '간', '사람', '많다', '너무나', '슬프다', '세상', '이다', '수많다', '세월', '흐르다', '뒤', '자기', '생명', '까지', '모두', '다', '준', '비처럼', '홀연', '나타나다', '그렇다', '사랑', '나', '알다', '미워하다', '미워하다', '미워하다', '마음', '없이', '아낌없이', '아낌없이', '사랑', '주기', '때', '수백만', '송이', '백만', '송이', '백만', '송이', '꽃', '피고', '그리다', '아름답다', '내', '별나라', '로', '갈수', '있다', '이제', '모두', '떠나다', '그러나', '사랑', '계속', '되다', '저', '별', '나르다', '찾아오다', '그토록', '기다리다', '인데', '그대', '나', '함께', '더욱더', '많다', '꽃', '피우다', '하나', '되다', '우리', '영원하다', '저', '별로', '돌아가다', '미워하다', '미워하다', '미워하다', '마음', '없이', '아낌없이', '아낌없이', '사랑', '주기', '때', '수백만', '송이', '백만', '송이', '백만', '송이', '꽃', '피고', '그리다', '아름답다', '내', '별나라', '로', '갈수', '있다']"
188668,안녕,14.0,김창완,산울림 김창완의 새로운 여행,2936,1994.10.12,"포크/블루스, 국내드라마",18,"안녕 귀여운 내 친구야
멀리 뱃고동이 울리면
네가 울어주렴
아무도 모~르게
모두가 잠든 밤에
혼자서
안녕 내~ 작은 사랑아
멀리 별~들이 빛나면
네가 얘기하렴
아무도 모~르게
울면서
멀리 멀리 갔다고
안녕 귀여운 내 친구야
멀리 뱃고동이 울리면
네가 울어주렴
아무도 모~르게
모두가 잠든 밤에
혼자서
안녕 내~ 작은 사랑아
멀리 별~들이 빛나면
네가 얘기하렴
아무도 모~르게
울면서
멀리 멀리 갔다고",https://cdnimg.melon.co.kr/cm/album/images/000/09/870/9870_500.jpg/melon/resize/282/quality/80/optimize,김창완,김창완,,"['#새벽', '#휴식', '#힐링', '#편안한', '#밤', '#LP', '#잠', '#잔잔한']",안녕 귀여운 내 친구야 멀리 뱃고동이 울리면 네가 울어주렴 아무도 모~르게 모두가 잠든 밤에 혼자서 안녕 내~ 작은 사랑아 멀리 별~들이 빛나면 네가 얘기하렴 아무도 모~르게 울면서 멀리 멀리 갔다고 안녕 귀여운 내 친구야 멀리 뱃고동이 울리면 네가 울어주렴 아무도 모~르게 모두가 잠든 밤에 혼자서 안녕 내~ 작은 사랑아 멀리 별~들이 빛나면 네가 얘기하렴 아무도 모~르게 울면서 멀리 멀리 갔다고,"['안녕', '귀엽다', '내', '친구', '야', '멀리', '뱃고동', '울리다', '네', '울다', '아무', '모르다', '모두', '잠들다', '밤', '혼자', '서', '안녕', '내', '작다', '사랑', '아', '멀리', '별', '빛나다', '네', '얘', '기다', '아무', '모르다', '울면', '서', '멀리', '멀리', '가다', '안녕', '귀엽다', '내', '친구', '야', '멀리', '뱃고동', '울리다', '네', '울다', '아무', '모르다', '모두', '잠들다', '밤', '혼자', '서', '안녕', '내', '작다', '사랑', '아', '멀리', '별', '빛나다', '네', '얘', '기다', '아무', '모르다', '울면', '서', '멀리', '멀리', '가다']"
517091,Rush (Feat. 정인),9.0,리쌍,"Leessang, Special Jungin",11768,2004.03.05,랩/힙합,35,"지나간 날은 모두 뒤로 뒤로 

다가올 날을 향해 Hi-Lo Hi-Lo

준비된 손은 이제 위로 위로

다가올 날을 향해 Hi-Lo Hi-Lo

쉴 틈 없이 바뀌는 저 하늘의 모습처럼 변덕스런

나날을 견디며 내 꿈을 건지며 겪었던 수 많은 

아픔 이제와 주구장창 늘어놔봤자 나오는 건

한숨 섞인 하품 어차피 동.서.남.북. 

그 어디를 택해도 피할수 없는 가시밭길 

하지만 이 자신감을 갖춘 맨발의 청춘

어디든지 달려가 때로는 어머니의 걱정스런 

눈물이 네 심장을 도려내 아주 날 미치게 

만들지만 조금만 더 참아 이 황량한 인생의 사막

그 어딘가 그늘을 찾아 oh~ my mind 

감은 눈을 떠 이제 rush 다가올 저 앞을 봐

oh~ my mind 내 꿈을 위해 이제 rush 

다시 rush 저 태양 위로 

지나간 날은 모두 뒤로 뒤로 

다가올 날을 향해 Hi-Lo Hi-Lo

준비된 손은 이제 위로 위로

다가올 날을 향해 Hi-Lo Hi-Lo 힘들게 들어갔던 

대학을 포기한채 마이크를 잡은지 벌써 6년 째

이 작은 마이크 하나로 세상을 살 수는 없어도

이 작은 마이크 하나로 이 작은 마이크 하나로 

흔들리는 날 지킬 수 있기에 언제나 맞이할 수

있는 많은 기회 그 작은 행복이 내게 가르쳐준

삶의 지혜 한평 짜리 삶에서 100평 짜리 행복을 

만들 수 있는건 마음 먹기에 달려 있다는 것





oh~ my mind 감은 눈을 떠 이제 rush 다가 올 

저 앞을 봐 oh~ my mind 내 꿈을 위해 

이제 rush 다시 rush 저 태양 위로 

지나간 날은 모두 뒤로 뒤로 

다가올 날을 향해 Hi-Lo Hi-Lo

준비된 손은 이제 위로 위로

다가올 날을 향해 Hi-Lo Hi-Lo

이제 쿵!치!딱! 흐르는 비트 위로 내 삶의 고통을

잘근잘근 씹어 뱉으며 또다시 동이 트면 힘차게 

하루를 시작하리 이리 오너라 이 놈의 세상아

하!어차피 행복이란건 수많은 ng끝에 얻는 한컷

나 힘에 부칠땐 마음 맞는 친구놈과 술잔을

주거니 받거니 하며 사랑과 인생을 얘기하며 

살아가리 oh~ my mind 감은 눈을 떠 

이제 rush 다가올 저 앞을 봐 oh~ my mind

내 꿈을 위해 이제 rush 다시 rush 저 태양 위로",https://cdnimg.melon.co.kr/cm/album/images/000/34/141/34141_500.jpg/melon/resize/282/quality/80/optimize,길,개리,,"['#감성적인', '#스트레스', '#감성', '#열정', '#감성힙합', '#도전', '#국내힙합', '#응원', '#위로']",지나간 날은 모두 뒤로 뒤로   다가올 날을 향해 Hi-Lo Hi-Lo  준비된 손은 이제 위로 위로  다가올 날을 향해 Hi-Lo Hi-Lo  쉴 틈 없이 바뀌는 저 하늘의 모습처럼 변덕스런  나날을 견디며 내 꿈을 건지며 겪었던 수 많은   아픔 이제와 주구장창 늘어놔봤자 나오는 건  한숨 섞인 하품 어차피 동.서.남.북.   그 어디를 택해도 피할수 없는 가시밭길   하지만 이 자신감을 갖춘 맨발의 청춘  어디든지 달려가 때로는 어머니의 걱정스런   눈물이 네 심장을 도려내 아주 날 미치게   만들지만 조금만 더 참아 이 황량한 인생의 사막  그 어딘가 그늘을 찾아 oh~ my mind   감은 눈을 떠 이제 rush 다가올 저 앞을 봐  oh~ my mind 내 꿈을 위해 이제 rush   다시 rush 저 태양 위로   지나간 날은 모두 뒤로 뒤로   다가올 날을 향해 Hi-Lo Hi-Lo  준비된 손은 이제 위로 위로  다가올 날을 향해 Hi-Lo Hi-Lo 힘들게 들어갔던   대학을 포기한채 마이크를 잡은지 벌써 6년 째  이 작은 마이크 하나로 세상을 살 수는 없어도  이 작은 마이크 하나로 이 작은 마이크 하나로   흔들리는 날 지킬 수 있기에 언제나 맞이할 수  있는 많은 기회 그 작은 행복이 내게 가르쳐준  삶의 지혜 한평 짜리 삶에서 100평 짜리 행복을   만들 수 있는건 마음 먹기에 달려 있다는 것      oh~ my mind 감은 눈을 떠 이제 rush 다가 올   저 앞을 봐 oh~ my mind 내 꿈을 위해   이제 rush 다시 rush 저 태양 위로   지나간 날은 모두 뒤로 뒤로   다가올 날을 향해 Hi-Lo Hi-Lo  준비된 손은 이제 위로 위로  다가올 날을 향해 Hi-Lo Hi-Lo  이제 쿵!치!딱! 흐르는 비트 위로 내 삶의 고통을  잘근잘근 씹어 뱉으며 또다시 동이 트면 힘차게   하루를 시작하리 이리 오너라 이 놈의 세상아  하!어차피 행복이란건 수많은 ng끝에 얻는 한컷  나 힘에 부칠땐 마음 맞는 친구놈과 술잔을  주거니 받거니 하며 사랑과 인생을 얘기하며   살아가리 oh~ my mind 감은 눈을 떠   이제 rush 다가올 저 앞을 봐 oh~ my mind  내 꿈을 위해 이제 rush 다시 rush 저 태양 위로,"['지나가다', '날', '모두', '뒤', '로', '뒤', '로', '다가오다', '날', '향', '준비', '되다', '손', '이제', '위로', '위로', '다가오다', '날', '향', '쉬다', '틈', '없이', '바뀌다', '저', '하늘', '모습', '처럼', '변덕', '스런', '나날', '견디다', '내', '꿈', '건지다', '겪다', '수', '많다', '아픔', '이제', '주', '구', '장창', '늘어놓다', '보다', '나오다', '건', '한숨', '섞이다', '하품', '어차피', '동서남북', '그', '어디', '택해', '피', '없다', '가시', '밭길', '하지만', '자신감', '갖추다', '맨발', '청춘', '어디', '든지', '달려가다', '때로는', '어머니', '걱정스럽다', '눈물', '네', '심장', '도려내다', '아주', '날', '미치다', '만들다', '조금', '더', '참다', '황량', '인생', '사막', '그', '어딘가', '그늘', '찾다', '감다', '눈', '뜨다', '이제', '다가오다', '저', '앞', '보다', '내', '꿈', '위해', '이제', '다시', '저', '태양', '위로', '지나가다', '날', '모두', '뒤', '로', '뒤', '로', '다가오다', '날', '향', '준비', '되다', '손', '이제', '위로', '위로', '다가오다', '날', '향', '힘들다', '들어가다', '대학', '포기', '채', '마이크', '잡다', '벌써', '6년', '째다', '작다', '마이크', '하나로', '세상', '살', '수', '없다', '작다', '마이크', '하나로', '작다', '마이크', '하나로', '흔들리다', '날', '지키다', '수', '있다', '언제나', '맞이', '수', '있다', '많다', '기회', '그', '작다', '행복', '내다', '가르치다', '준', '삶', '지혜', '평', '짜다', '삶', '100', '평', '짜다', '행복', '만들다', '수', '있다', '마음', '먹기', '달다', '있다', '것', '감다', '눈', '뜨다', '이제', '다가', '오다', '저', '앞', '보다', '내', '꿈', '위해', '이제', '다시', '저', '태양', '위로', '지나가다', '날', '모두', '뒤', '로', '뒤', '로', '다가오다', '날', '향', '준비', '되다', '손', '이제', '위로', '위로', '다가오다', '날', '향', '이제', '쿵치', '딱', '흐르다', '비트', '위로', '내', '삶', '고통', '잘근잘근', '씹다', '뱉다', '또다시', '동이', '트', '면', '힘차다', '하루', '시작', '하리', '이리', '오', '너', '라', '놈', '세상', '아', '하', '어차피', '행복', '이란', '건', '수많다', '끝', '얻다', '컷', '나', '힘', '부치다', '땐', '마음', '맞다', '친구', '놈', '술잔', '주거', '니', '받다', '사랑', '인생', '얘기', '살아가다', '감다', '눈', '뜨다', '이제', '다가오다', '저', '앞', '보다', '내', '꿈', '위해', '이제', '다시', '저', '태양', '위로']"
742574,무조건,14.0,박상철,박상철 3집 (무조건/바라보는 사랑/자옥아),6627,2005.04.07,성인가요/트로트,18,"내가 필요할 때 나를 불러줘 
언제든지 달려갈게 
낮에도 좋아 밤에도 좋아 
언제든지 달려갈게 
다른 사람들이 나를 부르면 
한참을 생각해 보겠지만 
당신이 나를 불러준다면 
무조건 달려갈 거야 
당신을 향한 나의 사랑은 
무조건 무조건이야 
당신을 향한 나의 사랑은 
특급 사랑이야 
태평양을 건너 대서양을 건너 
인도양을 건너서라도 
당신이 부르면 달려갈 거야 
무조건 달려갈 거야 
내가 필요할 때 나를 불러줘 
언제든지 달려갈게 
낮에도 좋아 밤에도 좋아 
언제든지 달려갈게 
다른 사람들이 나를 부르면 
한참을 생각해 보겠지만 
당신이 나를 불러준다면 
무조건 달려갈 거야 
당신을 향한 나의 사랑은 
무조건 무조건이야 
당신을 향한 나의 사랑은 
특급 사랑이야 
태평양을 건너 대서양을 건너 
인도양을 건너서라도 
당신이 부르면 달려갈 거야 
무조건 달려갈 거야 
당신을 향한 나의 사랑은 
무조건 무조건이야 
당신을 향한 나의 사랑은 
특급 사랑이야 
태평양을 건너 대서양을 건너 
인도양을 건너서라도 
당신이 부르면 달려갈 거야 
무조건 달려갈 거야",https://cdnimg.melon.co.kr/cm/album/images/003/01/104/301104_500.jpg/melon/resize/282/quality/80/optimize,박현진,한솔,,"['#전집', '#막걸리', '#소주', '#매장음악추천', '#대학로', '#매장음악']",내가 필요할 때 나를 불러줘  언제든지 달려갈게  낮에도 좋아 밤에도 좋아  언제든지 달려갈게  다른 사람들이 나를 부르면  한참을 생각해 보겠지만  당신이 나를 불러준다면  무조건 달려갈 거야  당신을 향한 나의 사랑은  무조건 무조건이야  당신을 향한 나의 사랑은  특급 사랑이야  태평양을 건너 대서양을 건너  인도양을 건너서라도  당신이 부르면 달려갈 거야  무조건 달려갈 거야  내가 필요할 때 나를 불러줘  언제든지 달려갈게  낮에도 좋아 밤에도 좋아  언제든지 달려갈게  다른 사람들이 나를 부르면  한참을 생각해 보겠지만  당신이 나를 불러준다면  무조건 달려갈 거야  당신을 향한 나의 사랑은  무조건 무조건이야  당신을 향한 나의 사랑은  특급 사랑이야  태평양을 건너 대서양을 건너  인도양을 건너서라도  당신이 부르면 달려갈 거야  무조건 달려갈 거야  당신을 향한 나의 사랑은  무조건 무조건이야  당신을 향한 나의 사랑은  특급 사랑이야  태평양을 건너 대서양을 건너  인도양을 건너서라도  당신이 부르면 달려갈 거야  무조건 달려갈 거야,"['내', '필요하다', '때', '나르다', '불다', '언제', '든지', '달려가다', '낮', '에도', '좋다', '밤', '에도', '좋다', '언제', '든지', '달려가다', '다른', '사람', '나르다', '부르다', '한참', '생각', '보다', '당신', '나르다', '불다', '주다', '무조건', '달려가다', '거야', '당신', '향', '나', '사랑', '무조건', '무조건', '이야', '당신', '향', '나', '사랑', '특급', '사랑', '이야', '태평양', '건너', '대서양', '건너', '인도양', '건너다', '당신', '부르다', '달려가다', '거야', '무조건', '달려가다', '거야', '내', '필요하다', '때', '나르다', '불다', '언제', '든지', '달려가다', '낮', '에도', '좋다', '밤', '에도', '좋다', '언제', '든지', '달려가다', '다른', '사람', '나르다', '부르다', '한참', '생각', '보다', '당신', '나르다', '불다', '주다', '무조건', '달려가다', '거야', '당신', '향', '나', '사랑', '무조건', '무조건', '이야', '당신', '향', '나', '사랑', '특급', '사랑', '이야', '태평양', '건너', '대서양', '건너', '인도양', '건너다', '당신', '부르다', '달려가다', '거야', '무조건', '달려가다', '거야', '당신', '향', '나', '사랑', '무조건', '무조건', '이야', '당신', '향', '나', '사랑', '특급', '사랑', '이야', '태평양', '건너', '대서양', '건너', '인도양', '건너다', '당신', '부르다', '달려가다', '거야', '무조건', '달려가다', '거야']"
1356122,곤드레 만드레,7.0,박현빈,곤드레 만드레,2730,2006.08.08,성인가요/트로트,5,"곤드레 만드레
나는 취해버렸어
너의 사랑의
향기속에 빠져버렸어

가진것은 없다지만
사랑으로 감싸줄게
진심어린 말하나
나는 너를 사랑해
비오는 날 흐린날도
햇살처럼 안아줄게
너의 흔들리는
사랑을 꽃으로 피워줘
다시는 너를 울리지 않을거야
나의 여자로 만들거야
내겐 언제나 너뿐이야
웃으며 내게 돌아와줘
곤드레만드레
나는 취해버렸어
너의 사랑의
향기속에 빠져버렸어
곤드레만드레 나는 지쳐버렸어
나의 심장이 멎기전에
제발 돌아와

내세울건 없다지만
니 곁에서 있어줄게
변함없는 그림자로
영원히 사랑해
비오는 날 흐린날도
햇살처럼 안아줄게
너의 흔들리는
사랑을 꽃으로 피워줘
다시는 너를 울리지 않을거야
나의 여자로 만들거야
내겐 언제나 너뿐이야
웃으며 내게 돌아와줘
곤드레만드레 나는 취해버렸어
너의 사랑의
향기속에 빠져버렸어
곤드레만드레 나는 지쳐버렸어
나의 심장이 멎기전에
제발 돌아와
나의 심장이 멎기전에
제발 돌아와",https://cdnimg.melon.co.kr/cm2/album/images/003/23/913/323913_20200213163735_500.jpg?37cda4f639c63dfd8275487efd1a56bf/melon/resize/282/quality/80/optimize,이교수,최비룡,"이찬태, 김재곤","['#전집', '#막걸리', '#소주', '#매장음악추천', '#대학로', '#매장음악']",곤드레 만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어  가진것은 없다지만 사랑으로 감싸줄게 진심어린 말하나 나는 너를 사랑해 비오는 날 흐린날도 햇살처럼 안아줄게 너의 흔들리는 사랑을 꽃으로 피워줘 다시는 너를 울리지 않을거야 나의 여자로 만들거야 내겐 언제나 너뿐이야 웃으며 내게 돌아와줘 곤드레만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어 곤드레만드레 나는 지쳐버렸어 나의 심장이 멎기전에 제발 돌아와  내세울건 없다지만 니 곁에서 있어줄게 변함없는 그림자로 영원히 사랑해 비오는 날 흐린날도 햇살처럼 안아줄게 너의 흔들리는 사랑을 꽃으로 피워줘 다시는 너를 울리지 않을거야 나의 여자로 만들거야 내겐 언제나 너뿐이야 웃으며 내게 돌아와줘 곤드레만드레 나는 취해버렸어 너의 사랑의 향기속에 빠져버렸어 곤드레만드레 나는 지쳐버렸어 나의 심장이 멎기전에 제발 돌아와 나의 심장이 멎기전에 제발 돌아와,"['곤드레', '만드레', '나', '취', '버리다', '너', '사랑', '향기', '속', '빠지다', '버리다', '가지다', '없다', '사랑', '감싸다', '진심', '어리다', '말', '하나', '나', '너', '사랑', '비다', '날', '흐리다', '날', '햇살', '처럼', '안다', '너', '흔들리다', '사랑', '꽃', '피우다', '다시다', '너', '울', '리지', '않다', '나', '여자', '로', '만들다', '내겐', '언제나', '너뿐이야', '웃다', '내다', '돌아오다', '곤드레만드레', '나', '취', '버리다', '너', '사랑', '향기', '속', '빠지다', '버리다', '곤드레만드레', '나', '지치다', '버리다', '나', '심장', '멎다', '제발', '돌아오다', '내다', '없다', '니', '곁', '있다', '변하다', '없다', '그림자', '로', '영원하다', '사랑', '비다', '날', '흐리다', '날', '햇살', '처럼', '안다', '너', '흔들리다', '사랑', '꽃', '피우다', '다시다', '너', '울', '리지', '않다', '나', '여자', '로', '만들다', '내겐', '언제나', '너뿐이야', '웃다', '내다', '돌아오다', '곤드레만드레', '나', '취', '버리다', '너', '사랑', '향기', '속', '빠지다', '버리다', '곤드레만드레', '나', '지치다', '버리다', '나', '심장', '멎다', '제발', '돌아오다', '나', '심장', '멎다', '제발', '돌아오다']"
