UserID,PlaylistTitle,Tags,SongID,Title,Rank,Singer,Album,Likes,ReleaseDate,Genre,CommentsCount,Lyrics,AlbumImageURL,Composers,Lyricists,Arrangers
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",33542963,With You,11,네이비쿼카 (NavyQuokka),With You,"6,075",2021.06.05,"R&B/Soul, 인디음악",10개,"해가 뜨는 순간도 날이 저물 때도
매일 함께해 준 너에게 고마워
지는 해를 보면서 날 사랑한다고
말해주는 네가 있어서 난 고마워
I’m falling in love with you
아직도 널 보면 음
구름 위를 걷는 기분이 들어
I’m falling in love with you
날 바라보는
눈빛 속에 빠져버린 것 같아
설레는 기분 매일을 봐도
질리지가 않아 넌 같은 맘인가 봐
Forever wanna be with you
해가 뜨는 순간도 날이 저물 때도
매일 함께해 준 너에게 고마워
지는 해를 보면서 날 사랑한다고
말해주는 네가 있어서 난
설레는 기분 매일을 봐도
질리지가 않아 넌 같은 맘인가 봐
Forever wanna be with you
해가 뜨는 순간도 날이 저물 때도
매일 함께해 준 너에게 고마워
지는 해를 보면서 날 사랑한다고
말해주는
해가 뜨는 순간도 날이 저물 때도
매일 함께해 준 너에게 고마워",https://cdnimg.melon.co.kr/cm2/album/images/106/20/133/10620133_20210604153329_500.jpg?899f9b0a57a22a834f889d3c885fcaf8/melon/resize/282/quality/80/optimize,네이비쿼카 (NavyQuokka),네이비쿼카 (NavyQuokka),YOUNG
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",34415838,"Alone (feat. 쏠 (SOLE), 다운 (Dvwn))",12,Cosmic Boy,Alone,"19,209",2021.12.21,R&B/Soul,55개,"It's 7 in the morning its raining
틈만 나면 그 때의 우린
약속했었지 Promised me everything
모든 걸 주겠다고
빗소린 널 데려와
잠들지 못했어 나
자꾸 괴롭혀
조금씩 번져가
그때 놓아야 했을지 몰라
이제 그 감정들을 배운 난
이렇게 나는 너를 스쳐 가
하루종일 너의 흔적만 찾다가
짙게 남은 널 지우다가
why
baby why
Lie
Your lie
아직도 그 순간 속에 살아
이미 멀어져 간 너인데
서울의 날씬
몇 달째 비만 내렸어
우울한 100일
무궁화꽃은 볼일 없겠군요
집 앞 화단 앞에
다 시든 잎이 나 같아 보이지만
우연히 만나도
그건 우연일 뿐야
나는 이렇습니다
괜한 기대는 마요
생각만으로만
완성된 이별에 맴돌다가
다시 또 뒤돌아보는 건 왜일까
why
baby why
Lie
Your lie
아직도 그 순간 속에 살아
이미 멀어져 간 너인데",https://cdnimg.melon.co.kr/cm2/album/images/108/13/984/10813984_20211215162217_500.jpg?94b355b06aa816b1b8e5246eb2569b4a/melon/resize/282/quality/80/optimize,"Cosmic Boy, SOLE (쏠), 다운 (Dvwn), Choi Jun Hwa","SOLE (쏠), 다운 (Dvwn)",Cosmic Boy
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",36602894,RED+BLUE=(Feat.SnowA),13,Genre,RED+BLUE=,73,2023.07.10,R&B/Soul,1개,"Down the sunset sky , 
turn on the lany' song 
Ride on the highway 
Casual chat , simple jokes

Your things make me chilly mood
butthat 'not bad to me at all 
Cuz It makes stay smile 


 red , that color’s when you blush on the cheek bone cheek bone
 Blue, that color’s when we feelin in the air flow,air flow
plus 그 색들이 모여서 만든 mood’s like mood’s like 
mood’s like mood’s like glow purply purply   


Down the moonlight 
Heard your heartbeat 
You want just holdin me 
no need to saying a word


that mood's make me awkward 
butthat 'not bad to me at all,at all
Cuz It makes stay cozy around my heart heart hurt


 red , that color’s when you blush on the cheek bone cheek bone
 Blue, that color’s when we feelin in the air flow,air flow
plus 그 색들이 모여서 만든 mood’s like mood’s like 
mood’s like mood’s like glow purply purply   


You know what
지금 하는 말이 제일 중요해 
That mean’s right
we just click on 


 red , that color’s when you blush on the cheek bone cheek bone
 Blue, that color’s when we feelin in the air flow air flow
plus 그 색들이 모여서 만든 mood’s like mood’s like 
mood’s like mood’s like glow purply purply",https://cdnimg.melon.co.kr/cm2/album/images/112/82/280/11282280_20230707182707_500.jpg?17e5b1a4f923bfbf4ef14b53c801332b/melon/resize/282/quality/80/optimize,"Genre, SnowA",SnowA,Genre
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",33115809,적외선 카메라,14,원슈타인,쇼미더머니 9 Episode 3,"66,165",2020.12.05,랩/힙합,"1,130개","Look at your jeans hot stuff
너의 소프트한 Knee socks
불안할 때마다 손깍지를 꽉 낄게
오늘은 아니지만
It's gonna be alright
적외선 카메라 날 보는데
가슴만 뜨거워
I need
아이스크림 아이스크림 아이스크림
도핑 도핑
그러다가 Thirsty thirsty
Cool Ice coffee
Trust me trust me
She's like 밤비 밤비
어쨌거나 우린 아직 젊으니
Eternity Infinity we are tourist
Look at your jeans hot stuff
너의 소프트한 Knee socks
불안할 때마다 손깍지를 꽉 낄게
오늘은 아니지만
It's gonna be alright
적외선 카메라 날 보는데
가슴만 뜨거워
이건 우리 Just the two of us
난 잠에 들 뻔했지 두어 번
자 가사를 얹어
넌 Drew Barrymore more
난 다시 태어나도 Loop 할 걸
난 사랑에 빠졌어
Stupid 넌 Mask on
해도 말 거는 듯한 눈빛
너와 걷고 싶은 날씨
우리 두 손 모아 같은 주머니
아무도 못 듣게 낮춰 2키
어딘가가 뜨거워지는 느낌
카메라는 나의 마음을 투시
이미 다 알고 있다는 듯이
Tell me more
Tell me more
Go go you already know
주황색 하늘 New avenue
다음 주까지 미리 계획해
내겐 너무 짧아 일주일
쉬엄 쉬엄해 24
내 걱정 좀 그만 Let it blow
지갑 텅텅 비어도
Don't worry ‘bout
When I get back
Show Money 등에 지고
둘이 살 수 있는
Sweet home이 곧
이제 King 사이즈
침대 위에 Queen이 곧
너의 반 Fifty 나의 반 Fifty
배겨서 못 자도 Good morning
한강뷰를 보고 말했지
언젠가는 그렇게 될 거라고
네가 내 손 먼저 안 놓으면
I'll be there
Look at your jeans hot stuff
너의 소프트한 Knee socks
불안할 때마다 손깍지를 꽉 낄게
오늘은 아니지만
It's gonna be alright
적외선 카메라 날 보는데
가슴만 뜨거워
I need
아이스크림 아이스크림 아이스크림
도핑 도핑
그러다가 Thirsty thirsty
Cool Ice coffee
Trust me trust me
She's like 밤비 밤비
어쨌거나 우린 아직 젊으니
Eternity Infinity we are tourist
Never tell a lie
Never tell a lie
I don't wanna let go
I could feel alive
I could feel alive
Finally",https://cdnimg.melon.co.kr/cm2/album/images/105/29/161/10529161_20201204130014_500.jpg?8ded96c28eec08239539fdaaf833f23d/melon/resize/282/quality/80/optimize,"Slom, Fisherman, 원슈타인",원슈타인,"Slom, Fisherman, Zion.T"
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",31331756,my,15,유라 (youra),my,"17,118",2018.10.01,"R&B/Soul, 인디음악",65개,"어젯밤 두꺼운 외투에
어설프게 부르던 네 노래들과
항상 웃게 하던 서투른 질투가
혼자가 싫대요
불안한 행복속에
억울한 밤이 끝나가나요 
참예쁘던 서울에 하얀 눈들과
사랑에 빠지기 좋은향기와 
크고 넓지않던 우리의 꿈까지 
my room my dream
my man my hope
my room my dream
my man my hope
my room my dream
my man my hope
my room my dream
my man my mine
엉켜놓은 배수구들과
어지럽게 버려놓은 내 옷가지와
벗어나기 싫은 따듯한 우리집도
영원하긴 하나요
불안한 행복속에
기억을 어루만지며 사네
참예쁘던 우리의 어린날들과
잊혀져가던 나의 고향과
크고 넓지않던 우리의 꿈까지
my room my dream
my man my hope
my room my dream
my man my hope
my room my dream
my man my hope
my room my dream
my man my mine",https://cdnimg.melon.co.kr/cm/album/images/102/08/361/10208361_500.jpg?52f0d5594aa5aeecdff0c66ac1be5464/melon/resize/282/quality/80/optimize,"유라 (youra), Team Haerop",유라 (youra),Team Haerop
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",33413898,연남동 (Feat. lIlBOI),16,다운 (Dvwn),it's not your fault,"8,437",2021.04.14,R&B/Soul,41개,"잔뜩 취한 채 홍대
주위를 털레털레 걷다가
자주 갔던 카페 거리 앞에
멈춰선 발은 왜인지
집 반대편으로 가려 해
어디쯤인지도 모른 채
마냥 걷다 보니 어느새
익숙한 곳이야
너와 걸어본 탓에
허전한 마음이야
Tell me why
나 그곳에 머물러있어
폰을 들었다 놔
너와 걷던 거리에
생각보다도 길어지네 더
어디 기대서
쉬고 싶었지만
내가 바뀌었나 봐
예전에 비해서
Now look at the fashion
I do it big huh
모든 게 잘 풀렸다지만
난 깨달은 게 있어
That I be losin’ some
이걸 먼저 알았다면
달랐을지도 아니 어쩌면
지금 나와 똑같을지 몰라
Like it or not
오늘도 이 거리에
넌 없는 것 같애
But I’m lookin’ for you
나는 어느새
연남동 거리야
너와 걸어본 탓에
슬퍼진 거리야
나도 모르게
또 거리를 두리번
한 번쯤 마주치길
바라는 건가
기억이 기억해
건물 사이사이로
I'm lookin’ for you
그때 그 미로 속
연남동 거리야
한적했던 이곳엔
부쩍 사람이 많아진 것 같아
연남동 거리야
넌 지금 어디야",https://cdnimg.melon.co.kr/cm2/album/images/105/92/710/10592710_20210414141542_500.jpg?915e62ab7c8f674bb9c818925d14ce16/melon/resize/282/quality/80/optimize,"dress, jeanjinn jane, 다운 (Dvwn)","jeanjinn jane, 다운 (Dvwn), ron, 릴보이 (lIlBOI)",dress
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",32184905,헤어지기 싫어,17,Jimmy Brown,re:,"5,564",2019.11.19,R&B/Soul,13개,"헤어지기 싫어
같이 있는 every second
다 멈췄으면 싶어
널 보고 있으면
내가 이런 말 할 자격이 있나 싶어
지금 이대로 계속 이대로
너와 같이 있고 싶어
너와 헤어지기 싫어
오늘의 널 궁금해할 때
시간이 여러 번 접힘에
눈을 뜨면 갈 시간인 게
ooh 싫어서
한 손을 잡음에
다른 손이 더 허전해
괜히 막 심술이 나서
자기 전엔 뭘 할지
뭐가 필요할지
나란히 아침을 맞은
마음은 어떨지
난 멀어 I'm not perfect
but you know that I'm worth it
헤어지기 싫어
같이 있는 every second
다 멈췄으면 싶어
널 보고 있으면
내가 이런 말 할 자격이 있나 싶어
지금 이대로 계속 이대로
너와 같이 있고 싶어
너와 헤어지기 싫어
일을 마친 후에
mac d’s on the way home
더 있고파서 무릎 위에
Baby you should know
너라면 저기 저 달까지도
know that i got you
know that i got you
너의 집에 가까워질 때
낮과 같이 신호와는 맞질 않네
애써 속도를 조금 줄일 땐
경적들 바쁜 일 너무 많네
헤어지기 싫어
같이 있는 every second
다 멈췄으면 싶어
널 보고 있으면
내가 이런 말 할 자격이 있나 싶어
지금 이대로 계속 이대로
너와 같이 있고 싶어
너와 헤어지기 싫어",https://cdnimg.melon.co.kr/cm2/album/images/103/53/457/10353457_500.jpg?c4bb39c415b550c9591206c7a4694271/melon/resize/282/quality/80/optimize,"Jimmy Brown, 반에스틴 (BAN ESTIN)",Jimmy Brown,반에스틴 (BAN ESTIN)
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",36182847,smallthing,18,dori,Cinema Pt. 1,"4,416",2023.02.20,R&B/Soul,20개,"Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
A smallthing
저 멀리서 봐도
네 웃음은 더 나를
네게 빠지게 해 더 많이
A smallthing
가만있어 봐
넌 그 모습이 더 나아
웃으며 봐줘 더 나를
네가 내겐 먼저라는 것도
나만 늘 알아 baby
너만 내게 이러는 것도
사랑이라는 게 어쩌면 좋을지 몰라
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
1 2 3
A smallthing
나만의 sweetie
oh my babe
날 알아줘 좀 더 babe yea yea yes
A smallthing
나만의 sweetie
oh my fav
날 안아줘 좀 더 babe yea yea yea yes
네가 내겐 먼저라는 것도
나만 늘 알아 baby
너만 내게 이러는 것도
사랑이라는 게 어쩌면 좋을지 몰라
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side
Your smallthing, smile
I love it all
Stay in my head
You changed my life by your side",https://cdnimg.melon.co.kr/cm2/album/images/111/80/919/11180919_20230330113423_500.jpg?c5236834a596b71f8986f387883ca9f6/melon/resize/282/quality/80/optimize,dori,dori,정바스 (J.BASS)
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",31376041,Make Up (Feat. Crush),19,샘김 (Sam Kim),Sun And Moon,"91,416",2018.11.22,R&B/Soul,439개,"아무런 의미 없는 다툼
차갑게 날 대하지 마
모든 게 내 잘못이었어
이런 네 모습 낯설어 난
괜한 내 자존심 때문에
Baby babe hate to see you cry
Just talk to me
Talk to me
Talk to me
Can we make up in the morning
지금 얘기해
right now
또 울면서 잠들 거 뻔해
내가 널 잘 알잖아
Can we make up in the morning
Baby babe hate to see you cry
Baby babe talk to me
Talk to me
Talk to me
소홀하다는 말 아무렇지 않게 말아 
너 이렇게 전화 끊지마
우리 솔직해지자며 Baby
내게 벌주지 마
아무것도 손에 안 잡혀
No 그만해 이제
난 꿈에서도 한숨을 푹 쉬어
다 느껴지는 걸 어찌 모른 척
시간이 지날수록 더
불안해져만 가는 걸
Can we make up in the morning
지금 얘기해 right now
또 울면서 잠들 거 뻔해
내가 널 잘 알잖아
Can we make up in the morning
Baby babe hate to see you cry
Baby babe talk to me
Talk to me
Talk to me
내가 더 잘할게
Yeah I get it
제발 무슨 말이라도 해봐
나 하루 종일 아무것도 못하겠고
너도 한숨도 못 잘 거잖아 and
그냥 말해줘 다 나한테
Yeah yeah
Oh baby babe please
hate to see you cry
Baby babe talk to me
Talk to me
Can we make up in the morning
Better yet talk right now
또 울면서 잠들 거 뻔해
Cold shoulder warm up now
Can we make up in the morning
Baby babe hate to see you cry
Baby babe talk to me
Talk to me
Talk to me",https://cdnimg.melon.co.kr/cm/album/images/102/15/272/10215272_500.jpg?b56a477101750cb042a5f4af284489f5/melon/resize/282/quality/80/optimize,"샘김 (Sam Kim), Crush, 홍소진, 적재","Crush, 샘김 (Sam Kim)","홍소진, 적재, 샘김 (Sam Kim)"
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",32450201,팔레트 (PALETTE),20,김뮤지엄 (KIMMUSEUM),팔레트 (PALETTE),"21,304",2020.03.12,R&B/Soul,54개,"시간 지나 봄
이 겨울 지나도
사랑함은 버텨 꽃피우겠지
계절 지나고
식어가는 마음 괜찮아
No matter how much time goes by
남겨놓은 흔적과
따라놓은 말과 rain
널 사랑한다는 거야
운치 있는 날과
나를 담고 있는 너의 Life
우리 위에 떴던 달과
지나갔던 예쁜 말만
묻은 붓이 팔레트
위를 지나갈 땐
온 세상에 칠해지겠지
Yes it’s 꿈 but it’s True
Midnight blue make me 숨
그 길이 너를 알려준 거면
I can touch the sky
I wish time to stop
Yes it’s 꿈 but it’s True
Midnight blue make me 숨
그 길이 너를 알려준 거면
I can touch the sky
I wish time to stop
I'm always scared
when morning comes
날 안아
햇살에 갇힌 마음
그대로 놔둬줘
베개에 묻은 너의 향수를 마셔
괜찮아 조금 늦어도
너의 팔베개는
언젠가 사라질 걸 알면서도
고집을 부리네 오늘이 가도
내일은 더 아름다워진 너로
내 빈 잔이 꽉 채워질 걸 알아
Yes it’s 꿈 but it’s True
Midnight blue make me 숨
그 길이 너를 알려준 거면
I can touch the sky
I wish time to stop
Yes it’s 꿈 but it’s True
Midnight blue make me 숨
그 길이 너를 알려준 거면
I can touch the sky
I wish time to stop
I’ll be right there
지쳐 힘이 들 때
이 밤의 끝에
비친 고민의 색 no more
I’m in love 물론
내가 바라보는 모든 것
I’ll be right there
지쳐 힘이 들 때
사랑한 뒤에
오는 이 밤의 색
I’ll be right there
네가 힘이 들 땐
날 사랑한 뒤에
거기 있으면 돼
거기 있어주면 돼",https://cdnimg.melon.co.kr/cm2/album/images/104/01/336/10401336_20200311134236_500.jpg?1614ad00944badec7902e31865dabf51/melon/resize/282/quality/80/optimize,"김뮤지엄 (KIMMUSEUM), 이형석, TAKEAPICTURE",김뮤지엄 (KIMMUSEUM),"이형석, TAKEAPICTURE"
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",30732377,Boat,21,죠지,Boat,"204,867",2017.11.17,R&B/Soul,511개,"I'm on a boat 
눈에 보이는 사방이 바다야
갓 잡아 올린 생선을 회 쳐서 먹어
I'm on a boat 
멀어지는 도시
We're going on
어딘가로 멀리멀리
I'm on a boat 
내가 원했던 건 그게 전부야
흘러가는 파도와 내 흔들리는 보트
I'm on a boat
멀어지는 도시
We're going on
어딘가로 멀리멀리
지는 해를 바라보면서 
잠들 수 있는 낙이 필요해
떠나지 말란 법은 없지만
두고 가야 할 게 많아 겁이 나는걸
가끔은 한심한 꿈들이 필요해
but 나를 바라보는 눈이 너무 많아
저 멀리 갈 수 있는 배가 필요해
내 삶은 파도 따라서 흘러가야돼
I'm on a boat 
눈에 보이는 사방이 바다야
갓 잡아 올린 생선을 회 쳐서 먹어
I'm on a boat 
멀어지는 도시
We're going on
어딘가로 멀리멀리
I'm on a boat 
내가 원했던 건 그게 전부야
흘러가는 파도와 내 흔들리는 보트
I'm on a boat
멀어지는 도시
We're going on
어딘가로 멀리멀리
지금은 꽤나 멀리 온 듯해
생각했던 모습과는 조금 달라도
괜찮아 이건 모두 내가 바랬던
이상의 일부야 
이 정돈 감수해야지 이이 예에에
큰 파도가 날 덮칠 수도 있지만
뜻밖의 사고가 날 수도 있지만
I'll be ok
난 내 삶에 만족해
날 향한 걱정과 우려는 필요 없어
I'm on a boat 
눈에 보이는 사방이 바다야
갓 잡아 올린 생선을 회 쳐서 먹어
I'm on a boat 
멀어지는 도시
We're going on
어딘가로 멀리멀리
I'm on a boat 
내가 원했던 건 그게 전부야
흘러가는 파도와 내 흔들리는 보트
I'm on a boat
멀어지는 도시
We're going on
어딘가로 멀리멀리
I'm on a boat 
눈에 보이는 사방이 바다야
갓 잡아 올린 생선을 회 쳐서 먹어
I'm on a boat 
멀어지는 도시
We're going on
어딘가로 멀리멀리
I'm on a boat 
내가 원했던 건 그게 전부야
흘러가는 파도와 내 흔들리는 보트
I'm on a boat
멀어지는 도시
We're going on
어딘가로 멀리멀리",https://cdnimg.melon.co.kr/cm/album/images/101/11/920/10111920_500.jpg?56adacb0e8416568714ff92fbdc14558/melon/resize/282/quality/80/optimize,"Deepshower (딥샤워), 죠지",죠지,Deepshower (딥샤워)
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",34631174,수영 (with 쟈코비),22,수퍼수,수영,417,2022.02.13,"R&B/Soul, 인디음악",2개,"아직도 난 수영이 어려워
힘 빼는걸 모르겠어
잘하고 싶은 마음이
날 다시 또 가라앉혀
그래도 난 또다시 버둥대
알다가도 모르겠어
혹시나 하는 마음이
날 다시 또 가라앉혀
내 침대에 눕듯이 하래
팔을 더 크게 뻗어보래
발버둥을 멈추지 말래
다 된 것 같다가도 난
I'm sinking by you
I'm thinking about you
I'm sinking by you
I'm thinking about you
떠다닐 수 있다면 난
Lying on the water
surface and singing alone
가라앉을 때마다 난
점점 더 무섭고 더 어려워
다른 사람은 다 수영이 참 쉽대
사랑하며 살아가는 게 참 좋대
누구에겐 당연한 것들이
난 그게 좀 어렵나 봐
난 생각이 너무 많대
조금 더 가볍게 생각해보래
나 다운걸 잃지를 말래
다 된 것 같다가도 난
I'm sinking by you
I'm thinking about you
I'm sinking by you
I'm thinking about you
Imagine swimming through the sea
Looks like always do
Like everyday do
Imagine love like 'actually' the movie
Love love love love love love
그냥 일단 저지르고 보래
근데 또 하다 보면 난 또 대충이 안돼
Tell me how to chillin out
If i fall in to sea
If i fall into you
다 된 것 같다가도 난
I'm sinking by you
I'm thinking about you
I've been thinking about you baby
I'm sinking by you
How could I
How can i baby
I'm thinking about you",https://cdnimg.melon.co.kr/cm2/album/images/108/65/225/10865225_20220211105435_500.jpg?77ddf14063a930391172f7fbd77f8606/melon/resize/282/quality/80/optimize,수퍼수,수퍼수,수퍼수
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",5465067,U & I (With Crush & 빈지노),23,토이,Da Capo,"62,593",2014.11.18,발라드,116개,"you know 너 땜에 자꾸
난 전화길 못 놔
니가 올린 음식 사진도
네 친구들 댓글에
내 마음 두근 대
내가 생각해도 내가 웃겨
너의 하루가 다 궁금해
난 네가 정말 좋은가 봐
you know 니 SNS
업데이트될 때 내 입가엔
oh no
제일 먼저 내가 좋아요
누르곤 해
뭐 하는 건지 참
내가 생각해도 내가 웃겨
너의 모든 게 다 궁금해
난 네가 정말 좋은가 봐
잠이 오질 않아
니가 숨 쉬는 방은 어떤 모습일까
무슨 꿈 꿀까
나처럼 너도 내 생각하고 있는 건
아닐까
혹시 아닐까
너를 안아 줄래
네게 입 맞출래
내 품에 담을래
you and me
수많은 사람
살아가는 이 세상 속에서
that just you
너를 만난 건 믿지 못할 놀라운 기적
love you
영원히 함께 U and I
Things I wanna do with you' list
첫 번째는 아무 이유 없이
너에게 전화를 거는 거
두 번째도 아무 이유 없이
너의 이름 대신
특별한 별명을 붙여 부르고 싶어
세 번짼 i wanna cook you
김치볶음밥
and go party with you up all night
그리고 한강을 따라 걸으며
노을이 묻은 하늘을 보면서 넋을
놓고파
그리고 난 말하고 싶어
내 눈에는 너가 더 예뻐
니가 보고 싶어
오늘 밤 지금 너는 뭘 입고 있을까
잠들었을까
나처럼 너도 썼다 지웠다 고민해
봤을까
망설였을까
너를 안아줄래 네게 입 맞출래
내 품에 담을래
you and me
수많은 사람
살아가는 이 세상 속에서
that just you
너를 만난 건
믿지 못할 놀라운 기적
you and me
불안한 내일
날 지켜준 단 한 사람 바로
that just you
그게 너란 게 벅찰 만큼
love you forever
I love you
영원히 함께
U and I
U and I",https://cdnimg.melon.co.kr/cm/album/images/022/91/053/2291053_500.jpg/melon/resize/282/quality/80/optimize,,유희열,"프라이머리, 유희열"
알앤비추천 ,선선해지는 밤 무드있는 r&b 모음,"['#알앤비', '#무드', '#분위기', '#선선한', '#밤', '#산책', '#기분전환', '#R', '#감성', '#감성적인']",34701954,보라색 선,24,BRAINOFF,PHEED,"3,810",2022.02.26,"랩/힙합, 인디음악",21개,"매일 같이 앉아있던
그때 날 안아줬던
5호선 그 자리를
이젠 혼자서 걷고 있어
날 잡아줬던
너의 따듯한 손길을
추억으로 남긴 채
난 걷고 있어
보라색 선을
이 보라색 선을
이 보라색 선을
네가 없는 채로
내 두 발로 걷고 있어
늘 이 보라색 선을
네가 없는 채로
난 걷고 있어
아직도 걷고 있어
여전히 그때가 생각이나
매일 홀로 밤을 지새웠던 당시에 나
날 사로잡은 열등감
으로부터 너를 밀어냈던 행동들을
아직까지 난
불확실한 내 미래와
도움 없던 현실을 난 미워했지
미안해 그때의 난
그 누구보다도 날 사랑해준
너란 사람을 가지기엔
내가 작아 보인 거야
두 손을 모으고
기도를 해봐도
꿈은 내게 너무나 멀리에 있었어
감정을 숨기고
해맑게 웃어도
혼자 있는 시간은 너무 무서웠어
그랬던 나인데
볼 거 없는 나인데
대가 없는 사랑을 넌 내게 주었어
아직도 네가 보고 싶을 때마다
난 여길 걸어
미안해 그리고 너무 고마워
매일 같이 앉아있던
그때 날 안아줬던
5호선 그 자리를
이젠 혼자서 걷고 있어
날 잡아줬던
너의 따듯한 손길을
추억으로 남긴 채
난 걷고 있어
보라색 선을
이 보라색 선을
이 보라색 선을
네가 없는 채로
내 두 발로 걷고 있어
늘 이 보라색 선을
네가 없는 채로
난 걷고 있어
아직도 걷고 있어
시간의 기억을 더듬다가
우리라는 영화를 꺼내 봤어 나
잠시 너를 잊은 채 살다가
따듯한 향기가 날 기분 좋게 휘감아
아직도 너의 미소가 선명히 나는 기억나
많은 돈이 없어도
같이 행복했던 시간
꽃 두 송이로 활짝 웃었던
너의 얼굴과 나눴던 추억이
하나둘씩 떠올라
하루가 너무 지칠 때
고개가 자주 내려가고는 했었지
거리를 걸을 때마다 나오는 노래들을
속으로는 미워하고 부러워했었지
사람들 앞에서 너무 작아질 때마다
넌 내 옆에서 두 손을 잡아줬지
그때는 내가 몰랐던 거야
내 아픔까지 품어야 했던
너의 작은 두 손의 무게를
매일 같이 앉아있던
그때 날 안아줬던
5호선 그 자리를
이젠 혼자서 걷고 있어
날 잡아줬던
너의 따듯한 손길을
추억으로 남긴 채
난 걷고 있어
보라색 선을
이 보라색 선을
이 보라색 선을
네가 없는 채로
내 두 발로 걷고 있어
늘 이 보라색 선을
네가 없는 채로
난 걷고 있어
아직도 걷고 있어
여전히 나는 여길 맴도네
네가 있을 것만 같아서 내 두 눈앞에
이 보라색은 여전히 너무 선명한데
우리의 추억은 점점 흐려질까 봐
아직도 걷고 있어",https://cdnimg.melon.co.kr/cm2/album/images/108/80/597/10880597_20220225151856_500.jpg?180d1ee2a773e260c1ff816103170d1d/melon/resize/282/quality/80/optimize,MoonMean,그린,MoonMean
