UserID,PlaylistTitle,Tags,SongID,Title,Rank,Singer,Album,Likes,ReleaseDate,Genre,CommentsCount,Lyrics,AlbumImageURL,Composers,Lyricists,Arrangers
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",33742930,별,1,Mingginyu (밍기뉴),별,"8,605",2021.08.02,"발라드, 인디음악",27개,"어쩌면 오늘은 당신 마음에
들 수 있을까요
나의 밤의 별을 세며
하늘에 빌어요
우리가 마주했었던
그 거리에 서서
나 당신을 그려보아요
하늘을 보면서
희미한 저 별들 중에서
당신의 별을 찾아
고이 간직하고파
나만의 바램
그대는 내 안에 사는데
왜 그대는 알지 못하나요
어두운 밤을 환히 비춰주었던
나 그댈 사랑하고 있어요
나 그댈 사랑하고 있어요
나 그댈 사랑하고 있네요
나 그댈 사랑하고 있어요
하늘의 별을 헤매이네요",https://cdnimg.melon.co.kr/cm2/album/images/106/65/509/10665509_20210729171004_500.jpg?ea956b0ea41658b8e9d88c944bc2c458/melon/resize/282/quality/80/optimize,"Mingginyu (밍기뉴), 현서울",Mingginyu (밍기뉴),현서울
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",33214673,아침,2,이예린,먼 마음 2/2,"2,495",2021.01.19,"인디음악, 포크/블루스",14개,"솔직하게 말할게요
자신이 없어요
잘하고 싶어도 잘 안됐어요
좋게 생각하려 해도
금세 울적해요
나는 볼품없이 살아가요
Oh please do not wake me up
아무것도 안 하면 안 될까요
투덜대기만 하는 내가 나쁜가요
눈 떠지는 순간부터
밤을 기다려요
이런 내 모습이 나도 싫어요
Oh please do not wake me up
아무것도 안 하면 안 될까요
투덜대기만 하는 내가 나쁜가요
Oh please do not wake me up
아무것도 안 하면 안 될까요
투덜대기만 하는 내가 나쁜가요
내가 우습나요",https://cdnimg.melon.co.kr/cm2/album/images/105/49/278/10549278_20210118160423_500.jpg?213623f89dc0e20a1e3f681f29a5097d/melon/resize/282/quality/80/optimize,이예린,이예린,이설아
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",33264943,그 많던 일기는 그저 글자가 되고,3,우리같은사람들,그 많던 일기는 그저 글자가 되고,"9,764",2021.02.10,"인디음악, 록/메탈",37개,"잔잔한 나의 일상 속
바람이 불어 닿았죠
바람은 파도를 만들어
시도 때도 없이 일렁거리네
그대 내 맘을 유람하는 구경꾼이었나
비춰 보인 내 마음은 볼품이 없었나
빙빙 돌아 엉켜버린 실타랠 푸는데
얼마나 걸릴런지는 모르겠네요
낯설은 나의 모습 속
빼곡히 적은 일기는
의미 없는 글자가 되어
아픔으로 기억에 남게 했네
그대 내 맘을 유람하는 구경꾼이었나
비춰 보인 내 마음은 볼품이 없었나
빙빙 돌아 엉켜버린 실타랠 푸는데
얼마나 걸릴런지는 모르겠네요",https://cdnimg.melon.co.kr/cm2/album/images/105/60/388/10560388_20210205140821_500.jpg?36641206d49080d06c1a192ecc30fc09/melon/resize/282/quality/80/optimize,김지환,김지환,손정환
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",33412196,그대는 은하가 되어요,4,초승 (CHOSNG),그대는 은하가 되어요,"2,960",2021.04.16,"인디음악, 록/메탈",31개,"텅 빈 새벽에 들어온
이 맘 어쩔 줄 몰라
무거운 이불로 날 안아요
잠 못 이루는 밤이면 그댈 참기가 어려워
난 닿을 수 없나요
고요한 이곳은 온기가 없어요
내게로 와줘요 나를 꼭 안아줘
그댄 내 안의 은하가 되어요
영원히 내 우주의 별이 되어줘
밤이면 짙어지는 그리움에 나
그대를 찾아요
텅 빈 마음에 눌러온
그대 이름만 맴도는 이 밤
잠들 수 없나요
고요한 이곳은 온기가 없어요
내게로 와줘요 다시 날 안아줘
그댄 내 안의 은하가 되어요
영원히 내 우주의 별이 되어줘
밤이면 짙어지는 그리움에 나
그대를 찾아요
그댄 내 안의 은하가 되어요
영원히 내 우주의 별이 되어줘
밤이면 짙어지는 그리움에 나
그대를 찾아요",https://cdnimg.melon.co.kr/cm2/album/images/105/92/284/10592284_20210413202808_500.jpg?cba91f7cd3e527d394cc004230af82c4/melon/resize/282/quality/80/optimize,"이새, 하형언",초승 (CHOSNG),"이새, 하형언"
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",32651484,내 인생은 영화가 아니니깐,5,SAGA,내 인생은 영화가 아니니깐,"18,103",2020.06.08,"인디음악, 록/메탈",41개,"우리 껴안고 춤을 추자
그러다 지치면 잠에 들자
아침이 오기 전에
도망가자
사랑은 멀리에 있지 않아
하지만 잡히지도 않잖아
울지마 내 인생은
어차피 영화가 아니니깐
사랑은 어디에도 있다며
사실은 어디에도 없구나
우리 모두 착각 속에 사는구나
나 혼자만 속고 있었던가
나 빼고 다 알고 있었던가
사랑은 도대체 무엇인가
우리 이렇게 춤을 추자
그러다 지치면 잠에 들자
아침에 오기 전에
돌아오자
사랑을 멀리에 있지 않아
하지만 잡히지도 않잖아
울지마 내 인생은
어차피 영화가 아니니깐
사랑은 어디에도 있다며
사실은 어디에도 없구나
우리 모두 착각 속에 사는구나
나 혼자만 속고 있었던가
나 빼고 다 알고 있었던가
사랑은 도대체 무엇인가
내게 남은 건 사랑뿐이라
제자린 어디에도 없구나
나는 어디쯤에 살고 있는 걸까
우리는 언젠가 다시 만나
흑백을 칠해가고 있구나
사랑은 영화가 아니지만",https://cdnimg.melon.co.kr/cm2/album/images/104/40/468/10440468_20200605181059_500.jpg?08fedef4ade5e97fd3ce863ef73d8080/melon/resize/282/quality/80/optimize,SAGA,SAGA,"SAGA, E.sto"
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",30997607,너에게 바다라는 건,6,주보링,너에게 바다라는 건,642,2018.04.05,"인디음악, 포크/블루스",5개,"갑자기 생각이 났어
너에게 바다라는 건
너에게 바다라는 건
묻고 싶은 게 있어
너에게 바다라는 건
너에게 바다라는 건
말아 올린 미소 뒤
그에게 바다라는 건
그에게 바다라는 건",https://cdnimg.melon.co.kr/cm/album/images/101/54/897/10154897_500.jpg?aea2b4b5402ecbda8eb6bb8e97993a77/melon/resize/282/quality/80/optimize,주보링,주보링,주보링
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",33340515,Northwest side 48km,7,이강승,Korean Dream,"5,857",2021.03.11,"R&B/Soul, 인디음악",24개,"날 떠나간 기쁨에
말도 안 되는 행복이 어디 있을까요
문득 떠오른 행복에
눈시울이 붉어진 순간 다시 되돌아가요
그때로
슬퍼라 아무도 대신해
울어주지 않는데
끝이라 해도 괜찮아
누군가 날 대신해 많이 웃을 테니까
친구야
다 지나간 슬픔에
사소한 다툼 언쟁이 더 필요한가요
저기 어딘가에 있는
잡을 수 없는 행복이 기다릴 테니까
그때로
슬퍼라 아무도 대신해
울어주지 않는데
끝이라 해도 괜찮아
누군가 날 대신해 많이 웃을 테니까
친구야
아지랑이 피어오르는
저기 언덕이 우리에 위안이 됐고
그 앞에 내 기도는
셀 수 없이 많았지만 괜찮아
좀 잔인해도 내가 하는 말은
너에 아무런 위안이 되지 못해
그 앞의 너의 길은 희망이 깃들길
아지랑이 피어오르는
저기 언덕이 우리에 위안이 됐고
그 앞에 내 기도는
셀 수 없이 많았지만 괜찮아
좀 잔인해도 내가 하는 말은
너에 아무런 위안이 되지 못해
그 앞의 너의 길은 희망이 깃들길",https://cdnimg.melon.co.kr/cm2/album/images/105/75/586/10575586_20210310143026_500.jpg?422042ef2a5036b6393e31f36b24bdd5/melon/resize/282/quality/80/optimize,이강승,이강승,이강승
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",32376333,우주,8,615,어젯밤에 꾼 꿈은 너와 내가 여행을 간 꿈,"1,797",2020.02.15,"인디음악, 포크/블루스",7개,"온종일 하늘에 별을
쳐다보는 게 일이에요
잘 보이지도 않는데도
멍하니 찾아요
저 하늘에 별을 이어
그대를 그려요
오늘 밤은
다 됐어요
이 넓고 넓은 우주에서
그대와 내가 다시 만날 수 있다면
보잘것없는 나는
그대만 바라볼게요
저 아름다운 별들보다
더 아름다운 미소를 보는
그 순간
내 모든걸 가득 채운
그대라는 우주
이렇게 보다가
저 하늘에 별이 되면
얼마나 좋을까요
온 세상이
다 그대죠
이 넓고 넓은 우주에서
그대와 내가 다시 만날 수 있다면
보잘것없는 나는
그대만 바라볼게요
저 아름다운 별들보다
더 아름다운 눈빛을 보는
그 순간
내 모든걸 가득 채운
그대라는 우주",https://cdnimg.melon.co.kr/cm2/album/images/103/88/393/10388393_20200214115030_500.jpg?e199fdcfc2608db0c9787c80a0d04207/melon/resize/282/quality/80/optimize,615,615,615
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",35003354,밤의 창가에서,9,신지훈,별과 추억과 시,"3,779",2022.05.01,"발라드, 인디음악",25개,"밤의 창가에서
삶의 의미를 찾다
슬그머니 들어온 바람이
넌지시 다독여주네
그러지 않았더라면
하는 자책 속의 밤들
다시는 되감을 수 없는 시간이
깊은 밤에 더 선명해지네
내 방 한켠에 별빛이 들어와
그리움으로 쌓여갑니다
난 잊으려 애쓴 줄 알았는데
되려 밤하늘에 새겼나봐요
오늘도 여전히 난
사랑한 모든 걸 기억하고
애원하여도 져가는 하루에게
나는 잊혀져 가는가
내 방 한켠에 별빛이 들어와
그리움으로 쌓여갑니다
난 잊으려 애쓴 줄 알았는데
되려 밤하늘에 새겼나봐요
온 세상이 밤의 기차처럼
한껏 찬바람을 일으키며 날 떠나가요
그 여정을 함께했던 옛사랑 떠올라
그저 시린 눈을 감습니다",https://cdnimg.melon.co.kr/cm2/album/images/109/38/010/10938010_20220429151027_500.jpg?efad44aee83fbbca2a868163d82ba8ca/melon/resize/282/quality/80/optimize,신지훈,신지훈,신지훈
예섬s ,나의 늙은 강아지와 새벽을 재우는 인디 음악,"['#밤', '#인디', '#잠', '#편안한', '#휴식', '#새벽', '#발라드', '#잔잔한', '#힐링', '#LP']",35411219,살아내기,10,김현창,마침내 우리가 화원이 되기를,"3,231",2022.07.15,"인디음악, 포크/블루스",15개,"봄을
기다릴게
달갑게
마중 나올
햇살을
나눠준 건
내겐
틀림없이 구원이야
살아내기 전엔
나는 못 가
사랑하는 법도
난 서툴러
보름 같은 심정으로
살게
살아내기 전엔
나는 못 가
떠나보내는 것도
슬퍼서
보고 싶은 눈시울로
남아 영원히
봄을
기다릴게
살갑게
얘기 나눌
우리로
살았던 건
내겐
틀림없이 구원이야
살아내기 전엔
나는 못가
사랑하는 법도
난 서툴러
보름 같은 심정으로
살게
살아내기 전엔
나는 못가
떠나보내는 것도
슬퍼서
보고 싶은 눈시울로
남아 영원히",https://cdnimg.melon.co.kr/cm2/album/images/110/04/590/11004590_20220713164404_500.jpg?b6007b285c90409e9cd054340f1c6ca4/melon/resize/282/quality/80/optimize,김현창,김현창,김현창
