UserID,PlaylistTitle,Tags,SongID,Title,Rank,Singer,Album,Likes,ReleaseDate,Genre,CommentsCount,Lyrics,AlbumImageURL,Composers,Lyricists,Arrangers
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",30705599,치어리더 (Feat. 올티),1,스텔라장 (Stella Jang),치어리더 (Cheerleader),"4,678",2017.11.01,"랩/힙합, 인디음악",31개,"No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
솔직히 돈 없는 거 조금은 불편해
시계는 몰라도 차는 있었으면 해
걱정은 하지 마 내가 다 사줄게
I’ll get ya everything ya want
cuz Imma be your 호구 man
나를 다 빨아 드셔
배부를 때까지 마셔
힘들면 잠깐 쉬어도 되니까
편하게 생각하셔
아직은 없어서 못해 but one day
I’ll be on the top
of the money swag
Then I’ll buy you everything
that you want
그러니까 누나만 믿어
언젠가 밤이 너무 짙어
우리 가던 길을 잃어
헤매도 같이 발을 딛어
남의 개소린 다 씹어
그게 롱런의 비결
누가 뭐래도 기억해
난 너의 No 1 Cheerleader
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
돈은 전부는 아니지만
대부분인 건 맞아
내 전부는 너니까 무리 없는듯
씨부린 거잖아
어렵사리 목에 건 쇼미
합격 목걸이도 뭐
널 위해서라면 중고나라에 팔게
행사 업체들은 철천지원수
지인 통해 계속 페이 까
3.3% 뗀 원천징수
그러면 스테이크가 몇 갤까
돈 앞에서 쪼잔해져도
너한텐 짜기 싫어
언젠가는 멜론을 통째로 먹을게
그전까지는 과일 시럽
sorry ma babe 차 욕심 없는 나 땜에
전동킥보드 ridin'
내겐 향수일 뿐인 ferrari
아직 말장난 뿐
but I'm OLLmighty 될게 네 ATM
걱정 덜어 웃음만 줄게
내가 너의 짐 캐리 해
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
자전거 넓어 내 뒤에 올라타
해외는 머니까 뒷산으로 가자
Lalala
Lalala
잔고는 달라질 거야 조만간
걱정은 내가 할게 너는 몸만 와
Lalala
Lalala
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us
No money no car no rolex
하지만 너 만으로도 난 만족해
I got you and you got me
and we got us
I got you and you got me
and we got us",https://cdnimg.melon.co.kr/cm/album/images/101/07/976/10107976_500.jpg?9998cbc51b4b8d0fa1dff1913e9ccf77/melon/resize/282/quality/80/optimize,"네이슨 (NATHAN), 스텔라장 (Stella Jang)","스텔라장 (Stella Jang), 올티 (Olltii)",네이슨 (NATHAN)
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36549241,LOCKDOWN,2,이세계아이돌,LOCKDOWN,"44,922",2023.06.22,댄스,"2,320개","oh you can't stop me
못 멈춰 감히
손끝 하나도 건드리지 못하는 경지
점점 더 멀리 날아가 역시
따라잡을 수가 없어
we are one and only girls
이 어둠 속에 갇혀도
이 시간을 버리고
도망가 보려고 해도
이 길이 막혀도
날 막을 수 없을 거야 넌
oh drop it
get up and lockdown
Stop, you gotta lockdown
burn it up now we keep that movin'
Try, you gotta pipe down
turn it up now we still that groovy
Lockdown you better watch out
burn it up now we keep that moving
Try, you gotta pipe down
all my enemies are lockdown
행동을 제어 잘 보고 배워
누가 날 뛰어넘을 거란 착각
습관이 되어 밧줄에 매여
더 이상은 가만있지 않을 거야
we gotta lockdown yeah
훌륭한 판단 yeah
나의 길을 간 다음
예측을 전부 다 깨뜨려버려 breakdown
pedal to the metal
no matter what you say
쓸어버려 단 1,2 step
날 가두려 해도
you never stop me
널 위해 주는 피날레
so give me that give me that
내 운명이 그곳으로 이끌 때
light it up burn it all
this story is never end
이 어둠 속에 갇혀도
이 시간을 버리고
도망가 보려고 해도
이 길이 막혀도
날 막을 수 없을 거야 넌
oh drop it
get up and lockdown
Stop, you gotta lockdown
burn it up now we keep that movin'
Try, you gotta pipe down
turn it up now we still that groovy
Lockdown you better watch out
burn it up now we keep that moving
Try, you gotta pipe down
all my enemies are lockdown
you can't deny it
못 믿겠지만 더 이상 날 가둘 수는 없어
you can see my power 놓지 마
눈앞에 거대한 파도가 덮쳐
errbody hands up in the air
내가 잡아야 할 전부
의심 없이 손에 넣고 모두 걷어줘
뭐라 하던 i deserve it
전부 get it all
we are girls
like whole RU-BI-DUM-DUM
I got you shot you
like DUM-DA-BI-DA-BI-DUM-DUM
we are girls
like whole RU-BI-DUM-DUM
I got you shot you like
oh drop it get up and lockdown
Stop, you gotta lockdown
burn it up now we keep that movin'
Try, you gotta pipe down
turn it up now we still that groovy
Lockdown you better watch out
burn it up now we keep that moving
Lockdown you better watch out
all my enemies are lockdown",https://cdnimg.melon.co.kr/cm2/album/images/112/69/236/11269236_20230620112818_500.jpg?a692ab3fbe75124e83c03a7c3d81eca9/melon/resize/282/quality/80/optimize,"Godan, EGON","Godan, EGON",Godan
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36801619,Back for More (TXT Ver.),3,투모로우바이투게더,Back for More (More Edition),"4,052",2023.09.18,댄스,58개,"I can see you coming back for more
Coming back for more 
If you walk out that door 

When I’m with you it all feels different
When I’m with you it all makes sense 
And I know you don’t feel no different 

There’s a magic to how we livin’ 
There’s a magic to what this is
It’s like a dream and we both day-trippin’

All I know is if you walk away
There’ll be something 
There’ll be things you can’t replace 

All I know is if you walk away 
There’ll be something 
Baby that’s okay, ‘cause 

I can see you coming back for more 
Coming back for more 
If you walk out that door 

I can see you coming back for more 
Coming back for more 
If you walk out that door 

When I’m with you it all feels different 
There’s no logic to what we say 
But we talk and talk the night away 

We don’t got none of the issues that people got 
Keep it on some of the same waves we keepin’ on 
None of that stuff to make you dependent on 

All I know is if you walk away 
There’ll be something 
Baby that’s okay, ‘cause 

I can see you coming back for more 
Coming back for more 
If you walk out that door

I can see you coming back for more  
Coming back for more 
If you walk out that door 

I can see you coming back for more
Coming back for more 
If you walk out that 

I can see you coming back for more
Coming back for more
If you walk out that door

I can see you coming back for more 
Coming back for more 
If you walk out that",https://cdnimg.melon.co.kr/cm2/album/images/113/28/009/11328009_20230915143736_500.jpg?f4206129ccd1dc06fe146de894fc9a20/melon/resize/282/quality/80/optimize,"Ryan Tedder, Tyler Spry, Slow Rabbit","Ryan Tedder, Tyler Spry, Slow Rabbit",
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36821415,Galileo,4,Kep1er (케플러),Magic Hour,"1,968",2023.09.25,댄스,70개,"Galileo Galileo leo leo
Galileo Galileo leo leo
When you're looking at me
I'm looking at you 그다음 순간
난 특별한 일이 일어날 거란 느낌이 와
이 위대한 발견의 끝은 What
꼭 너와 함께 알아보고 싶어 난
대답해 봐 친애하는 Galileo
사랑이란 You know what
같이 정의해 볼까 어때
사랑에 푹 빠진 이는 아름다워
지금 너와 나를 봐
얼마나 더 예쁜가
이 감정은 뭘까 (What?)
Look at look at my heart
Look at look at my heart my heart
어느새 내 맘은 하트로 가득해
셀 수도 없게 (What?)
Look at look at my heart
Look at look at my heart my heart
창문을 열어 난 하늘에 모두 다 날릴래
Da da da la da da
Come on Galileo leo
Da da da la da da
전부 날릴래요 래요
Ga-a-li-le-eh-oh
Come on Galileo
Galileo Galileo leo leo
One plus one equals I miss you two (What?)
나의 맘이 보이니 It's my proof
어설프게 숨기는 건 나답지가 않지
Oh yeah oh yeah yeah yeah yeah yeah
내가 가장 애정 하는 Galileo
사랑이란 You know what
같이 증명해 볼까 어때
하늘엔 또 오렌지빛 물이 들어
지금 너와 나를 봐
얼마나 더 예쁜가
이 감정은 뭘까 (What?)
Look at look at my heart
Look at look at my heart my heart
어느새 내 맘은 하트로 가득해
셀 수도 없게 (What?)
Look at look at my heart
Look at look at my heart my heart
창문을 열어 난 하늘에 모두 다 날릴래
온통 신경이 쓰이는 너 머리를 맴도는 걸
So step out into the unknown
Give me one two three
Let’s go
Hey
Come on watch me shine
Come on watch me shine
Take it take it take it take it to the heart
Hey
Come on watch me shine
Come on watch me shine
Du du du du
얼마나 더 예쁜가
터질 것 같아 (What?)
Look at look at my heart
Look at look at my heart my heart
어느새 내 맘은 하트로 가득해
매일 새롭게 (What?)
Look at look at my heart
Look at look at my heart my heart
창문을 열어 난 하늘에 모두 다 날릴래
Da da da la da da
Come on Galileo leo
Da da da la da da
전부 날릴래요 래요
Ga-a-li-le-eh-oh
Come on Galileo
Galileo Galileo leo leo",https://cdnimg.melon.co.kr/cm2/album/images/113/32/647/11332647_20230922154514_500.jpg?08d8a9d6d72773cd268ee60d7b48b016/melon/resize/282/quality/80/optimize,"Yejune Synn (SNNNY), Josh Fountain, Lauren Aquilina, Marcus Andersson, HERO, deeno",서지음,"SNNNY, Josh Fountain"
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36824901,Either Way,5,IVE (아이브),I'VE MINE,"29,593",2023.09.25,R&B/Soul,725개,"누가 내 말투가 재수없대
잘난 척만 한대
또 누구는 내가 너무 착하대
바보같을 정도래

가끔은 이해조차 안 되는 시선들
억울하기도 하지만 
오해가 만든 수많은 나와 얘기해
우리 모두 다 ‘나’야

Either way, I’m good
전부 좋다구
누가 맞고 틀린 게 아닌 걸
모두 다르게 사랑하듯
Either way, I’m good
Either way

내게는 언니같은 친구인데
어리광이 심하대
털털한 줄 알았던 저 아이는
마음이 넘 약한 걸

쟤 I 라서 그래 넌 E 라서 그래
됐고 그냥 V 나 하자
 
Either way, you’re good
전부 좋다구
누가 맞고 틀린 게 아닌 걸
모두 다르게 사랑하듯
Either way, you’re good
Either way

I, I, I 또다른 나
나, 나, 나

누가 맞고 틀린 게 아닌 걸
모두 다르게 살아가 듯
전부 좋다구
사랑과 미움

모두 다 가지면 되는 거야
하나만 고를 필요 없는 거야

Either way, we’re good
웃어주자구 우후후
이렇게",https://cdnimg.melon.co.kr/cm2/album/images/113/33/459/11333459_20230925141343_500.jpg?5b72378f98c02350dfda30b394cd9832/melon/resize/282/quality/80/optimize,"라이언 전, Luke Fitton, Lauren Aquilina, Liam O’Donnell",선우정아,"라이언 전, Luke Fitton"
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36686163,TAXI,6,조유리,LOVE ALL,"8,541",2023.08.09,댄스,143개,"Hey yeah 
TAXI

(Alright) Hey play 들려줘 알고리즘
(Aha) Hi there 연습해 자연스럽게
(That’s right) 들뜬 목소리도 차분하게 Oh a yeah

(Let’s go)
어떡해 시곈 Quick
어서 빨리 Lipstick check
아찔할 Hot pink shoes on
향수까지 Look so fine

Oh baby 너무 신경 쓴 것 같아 나? 
뭐 어때 I don’t care it’s no secret boy

(Ooh) 직진해 Hit the road
(Ooh) Yes or yes 선택해
날 비추는 Sunlight 도로 가득 Red light
서둘러야 할 것 같아

TAXI 
잠깐만 Stop 늦지 않게 Vroom
TAXI 
꽉 묶은 Seatbelt 속도를 올려
일분일초 더 빨리 
터질듯한 Heartbeat
네 마음까지 거침없이 One way
TAXI

TAXI TAXI

(Hey Alright) 알지 내 기분은 Roller coaster
(Hey Aha) 시시각각 Up & down Yeah
(Hey That’s right) 설렘에 잔뜩 부푼 건 쉿 Oh
Tonight we gonna get there fast

(Ooh) 직진해 Hit the road
(Ooh) Yes or yes 선택해
날 비추는 Sunlight 도로 가득 Red light
서둘러야 할 것 같아

TAXI 
잠깐만 Stop 늦지 않게 Vroom
TAXI
꽉 묶은 Seatbelt 속도를 올려
일분일초 더 빨리 
터질듯한 Heartbeat
네 마음까지 거침없이 One way
TAXI

1,2,3 Come on boy
Yeah That’s right
내 마음은 Highway 너무 빠른 걸까
Say yeah That’s right
깜빡이도 없이 선을 넘어가
Yeah That’s right
저기 저 멀리에 네가 서 있잖아
Tell me where you wanna go boy Oh

TAXI 
거기 너 Stop 온 세상이 Bloom
TAXI 
날 향한 Big smile 어떻게 참아
I got no driver’s license 기다려줘 Baby
다 온 것 같아 네 옆자리로 TAXI

TAXI TAXI
TAXI TAXI 

혼자 아닌 둘인 걸 Back in the TAXI",https://cdnimg.melon.co.kr/cm2/album/images/113/02/176/11302176_20230808153750_500.jpg?bfb9e99c33718068e9e5210ce94fea67/melon/resize/282/quality/80/optimize,"Ludwig Lindell, Paulina `PAU` Cerrilla, Chris Meyer",황유빈 (XYXX),Ludwig Lindell
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36764312,I Love My Body,7,화사 (HWASA),I Love My Body,"22,084",2023.09.06,댄스,367개,"(I love my body, that’s my body, I love my body)
아침에 일어나 세수하고 거울을 봐
눈 한 번 비비고 자세히 좀 바라봐
생김새 하나하나 난 꽤나 괜찮아
It’s okay to be okay
자유로운 척 매여있어
기준만 수백만 가지 뭐가 맞는 거지 정답은 딱 한 가지
I love my body 윤기나는 내 머리
발끝까지 My body (Yeah that’s my body)
Yeah that’s my body 사랑스런 내 Tummy
Unique한 팔과 다리 (Yeah that’s my body)
살 빠졌네 안 빠졌네 그게 왜 궁금한 건데?
반가웠던 맘 사라지게
쓸데없는 인사치레 Cause my body’s more than that
질겅질겅 너의 그 입에 오르락내리락 막 다룰 존재는 아냐
Boy I think you’re not okay
날 사랑하든 안 하든 진짜 관심도 없거든
네가 원하거든 알아야 할 한 가지는
I love my body 윤기나는 내 머리
발끝까지 My body (Yeah that’s my body)
Yeah that’s my body 사랑스런 내 Tummy
Unique한 팔과 다리 (Yeah that’s my body)
Love my body
Yeah I do love me
끝내주는 내 미소까지
Love my body
Nothing can change me
사랑할래 지구 끝까지
I love my body 윤기나는 내 머리
발끝까지 My body (Yeah that’s my body)
Yeah that’s my body 사랑스런 내 Tummy
Unique한 팔과 다리 (Yeah that’s my body)
1, 2, 3, 4
Yeah that’s my body
Yeah that’s my body",https://cdnimg.melon.co.kr/cm2/album/images/113/20/510/11320510_20230905175627_500.jpg?129c3af0400726a05e7cffa29ddaa7d8/melon/resize/282/quality/80/optimize,"유건형, 안신애",안신애,유건형
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",35493135,SMARTPHONE,8,YENA (최예나),SMARTPHONE,"33,656",2022.08.03,댄스,372개,"터져 대는 Flash
쏟아져 대는 Message
환히 웃다가도 막 가끔 난 외로워
세상은 내게 Complicated
덥거나 추워 내겐 매일이
뭐가 그리들
Serious 한 거야 왜 이리
집 밖은 위험해 I’m in my room
행복하기도 허전하기도
필요해 작은 방안의 Best friend
Push Swipe
아무렇게
I’m in my moon 나랑 놀래
그럼 Thumb Thumb
Thumb Thumb Thumbs it up
여기 여기 붙어라 Smartphone
Push Swipe
그래 너 Babe
I’m feeling you 나랑 놀래
잠시 Dumb Dumb Dumb
Dumb Dumb it out
여기 여기 붙어라 Smartphone
내 맘대로 Mix matching
내 손에 담긴 Airplane
어디로 갈지 뭘 할진 몰라도
Get connected
이 별은 나를 담기엔 너무 좁아
You feel me
열어 손가락을 펼쳐
뭐가 멀어 초록 버튼 주저 말고
Fast to the push
What's your name baby
What's your
What's your name baby
집 밖은 위험해 I’m in my room
행복하기도 허전하기도
필요해 작은 방안의 Best friend
Push Swipe
아무렇게
I’m in my moon 나랑 놀래
그럼 Thumb Thumb Thumb
Thumb Thumbs it up
여기 여기 붙어라 Smartphone
Push Swipe
그래 너 Babe
I’m feeling you 나랑 놀래
잠시 Dumb Dumb Dumb
Dumb Dumb it out
여기 여기 붙어라 Smartphone
Hey Yeah
You’re the one That I want
Show it up on my phone
외톨이라고 놀려대라지
I’m too cool for you
세상이 나를 외면했다니
하하 참 웃겨
What you say what you say
I’m a princess
What you say what you say
I’m a goddess
여긴 뭐든 이뤄질 수 있는 나의 별이니
Push Swipe
아무렇게
I’m in my moon 나랑 놀래
그럼 Thumb Thumb Thumb
Thumb Thumbs it up
여기 여기 붙어라 Smartphone
Push Swipe
그래 너 babe
I’m feeling you 나랑 놀래
잠시 Dumb Dumb Dumb
Dumb Dumb it out
여기 여기 붙어라 Smartphone
Hey Yeah
You’re the one That I want
Show it up on my phone
Hey Yeah
You’re the one That I want
여기 여기 붙어라 Smartphone",https://cdnimg.melon.co.kr/cm2/album/images/110/20/241/11020241_20220802154217_500.jpg?703dd7cdef09da29b38c5e8a7b6b48d2/melon/resize/282/quality/80/optimize,"OLLIPOP, Gavin Jones, Hayley Aitken, 트웰브 (twlv), 72","트웰브 (twlv), YENA (최예나), 72",OLLIPOP
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",36564724,Hate Rodrigo (Feat. 우기 ((여자)아이들)),9,YENA (최예나),HATE XX,"22,802",2023.06.27,록/메탈,410개,"툭 하고 올 나간 스타킹 
높은 굽 말고 워커 살짝 머리핀
누가 누굴 따라해 절대 아닌데
뭐라뭐라 왜 떠들어 
뭐래 뭐래 신경꺼

Mommy Say 네 꼴 좀 봐
""OH MY GOD""
짙은 SMOKY EYES 외출금지야
""OH MY GOD"" 

따분해 Hey Siri- TV 좀 틀어줘
아니 뭐야 쟤 스타일 나랑 완전 똑 닮았잖아

Hey U! Call 911
나 큰 일 날 것 같아
Love this song, GOOD 4 ME
어쩜 

HATE U! Call 911
짝사랑도 아니고 뭐
참나
Oh my god! You’re my star
I'm not jealousy Rodrigo

저기 언니야들 Hi there
내 Style 어때 슥 봐봐
(Oh I like it)

Mommy 요즘 이게 멋인데
잔소리 마요
Mm I like it

거울 속 비친 내 모습 
""OH MY GOD""
매일 매일이 맘에 들어
""OH MY GOD""

따분해 오늘 기분 미끄럼틀 탔어
아냐 뭔가 재미있는 일이 생길 것 같아

Hey U! Call 911
나 큰 일 날 것 같아
Love this song, GOOD 4 ME
어쩜 

HATE U! Call 911
짝사랑도 아니고 뭐
참나
Oh my god! You’re my star
I'm not jealousy Rodrigo

머리가 자꾸 핑 돌아 막
네가 너무 좋아
이 지옥같은 세상아 GOODBYE

Hey U! Call 911
나 큰 일 날 것 같아
Love this song, GOOD 4 ME
어쩜 

HATE U! Call 911
짝사랑도 아니고 뭐
참나
Oh my god! You’re my star
I'm not jealousy Rodrigo

YOU ARE MY STAR
I'm not jealousy Rodrigo

HEY U!
뭐가 그리 멋져 너
치사하게

HATE! U!
구질구질해 나
I'm not jealousy anymore",https://cdnimg.melon.co.kr/cm2/album/images/112/73/347/11273347_20230626170148_500.jpg?06146c255c29a757a76aa9f141c8d0ba/melon/resize/282/quality/80/optimize,"Kako, JENCI, Pop Time, 네이슨 (NATHAN), YENA (최예나)","Kako, YENA (최예나)","Pop Time, JENCI, 네이슨 (NATHAN)"
녕프입니다ㅏ ,playlist,"['#내취향', '#신나는', '#기분전환', '#아이돌', '#중독성', '#띵곡', '#댄스', '#kpop', '#노래방', '#애창곡']",33190496,어디야?ㅠㅡㅠ,10,KODI GREEN,WHERE IS LOVE?,"26,060",2021.01.09,"R&B/Soul, 인디음악",45개,"너의 폰은 매번 통화 중
지금 넌 어디 있어
전화해도 넌 연락 또 없어 넌
Where is love
where is love where is love
where is love where is love
지금 대체 어디야 baby 넌
항상 바쁘거나 아프니 또
Where is love where is love
매번 전화 걸면 넌 ddu ddu ddu
ddu ru ddu ddu
ddu ddu ddu ddu ddu ddu
where is love
where is love
그래 이건 내가
지고있는 game일지도 몰라
그래 where is love
보이지 않는데
내가 뭘 네가 뭘 할 수 있겠어
밤새 네 연락을 기다려
난 또 새벽 한 시 반
밤낮 안 가리고
내 마음은 너를 찾지만
사랑일까 아닐까
난 마음만 아파와
if it is love
why i need you even if i hurt
넌 ghostin ghostin
you ain't a Pete park
난 아냐 Nick fury
i wanna know your mind na
im sick and tired of it
그럼에도 못 놓네
미쳤다고 해 난 못 해 널 놓기엔
어디야 이제 내 전화 좀 받아줘
나도 지쳐 그치만
니가 보고 싶어 난 또
너의 폰은 매번 통화 중
지금 넌 어디 있어
전화해도 넌 연락 또 없어 넌
Where is love
where is love where is love
where is love where is love
어디 있어 no no no
지금 대체 어디야 baby 넌
항상 바쁘거나 아프니 또
어디 있어 no no no
어디 있어 no no no
매번 전화 걸면 넌 ddu ddu ddu
ddu ru ddu ddu
ddu ddu ddu ddu ddu ddu
where is love
Why is love so hard girl
정말로 넌 어려워
I don't know what to do now
I don't know what too much
Baby 넌 이런 대답
믿어달라고 말하고
넌 또 그다음 날
근데 넌 잠수를 타
오늘은 또 어디야
오늘은 또 어떤 친구와
있는지 난 모르겠지만
baby so where are you
where are you
where are you where are you
오늘도 넌 매번 통화 중
지금 넌 어디 있어",https://cdnimg.melon.co.kr/cm2/album/images/105/44/689/10544689_20210108141012_500.jpg?e7434840dceda9e8b8ee792eb6ede581/melon/resize/282/quality/80/optimize,"KODI GREEN, Seiren (세이렌), J Grooves","KODI GREEN, Seiren (세이렌)",J Grooves
